id,media_type,url,document_id
dc97b50d-75a7-4ecc-94fc-85d2fd9328b0,text/html,https://www.congress.gov/amendment/119th-congress/senate-amendment/783,8fe6add4-f30b-4ce3-a0af-8ae66dab5faa
88555c50-13c1-41bc-9baf-abdda92f76a8,text/html,https://www.congress.gov/amendment/119th-congress/senate-amendment/782,870ee8e6-9526-4edb-8490-768f662c3554
959c87fa-29ce-4ec1-8cbb-9c2faf3e58ad,text/html,https://www.congress.gov/amendment/119th-congress/senate-amendment/781,6a8c43b5-d92c-46ce-beb1-d8eb154f9178
70f6d50d-24f0-4f53-8dcf-e27c248c47b7,text/html,https://www.congress.gov/amendment/119th-congress/senate-amendment/780,93a5eb12-47bb-4d33-96da-eea68565831c
2b7f35eb-4829-4759-bc93-aca9d258e59f,text/html,https://www.congress.gov/amendment/119th-congress/senate-amendment/1093,d77ecaac-a3bd-4a6a-8fa9-514760f418a2
7fa72e42-199a-4aab-9056-0f2c0fbc348c,text/html,https://www.congress.gov/amendment/119th-congress/senate-amendment/471,190758f1-9ca5-45f5-94e9-ea2d64ab02d3
0a99a4c4-ae9a-4576-bdbf-243b15001265,text/html,https://www.congress.gov/amendment/119th-congress/senate-amendment/470,c604137b-d3c9-45f2-b842-7ab2b64f0ef7
06360fad-f8dc-483f-849a-467018dc8fe8,text/html,https://www.congress.gov/amendment/119th-congress/senate-amendment/1092,b8659cec-cce1-43cd-86a5-5afcc5ccd2a8
4ffe4a74-4c60-462d-9a5a-7f47175217e9,text/html,https://www.congress.gov/amendment/119th-congress/senate-amendment/1091,6d6be215-c6e4-4616-9cd3-c896b3ba3ddd
8fff297b-b8cb-4aee-8651-bf99939eff05,text/html,https://www.congress.gov/amendment/119th-congress/senate-amendment/1090,769dcb3f-4bd7-4e5b-ab00-885e0e1f440a
c49ae089-36b5-4a9b-8998-e6acfd909f04,text/html,https://www.congress.gov/amendment/119th-congress/senate-amendment/109,b37235f0-6c69-4839-b181-eb99866b367c
17b87a74-0bcd-4c92-903d-d3263ff567b5,text/html,https://www.congress.gov/amendment/119th-congress/senate-amendment/1089,39375095-6570-446f-8dd0-74c4ac85f6a1
e08a3162-b467-4621-9103-d642f9700125,text/html,https://www.congress.gov/amendment/119th-congress/senate-amendment/1088,d9be9afa-e001-4f48-aaa4-5347005b25e9
adda1800-7743-40d4-b6c9-4f9316e62383,text/html,https://www.congress.gov/amendment/119th-congress/senate-amendment/1087,fe6b71cf-9500-4575-8f18-06c83bcb231d
c2a091ad-c06d-439c-bd39-ff017107caf5,text/html,https://www.congress.gov/amendment/119th-congress/senate-amendment/1086,9d028cb8-1f59-49d1-95a8-44a33c21c859
1ae51fb9-5b57-4032-8759-219a057afe59,text/html,https://www.congress.gov/amendment/119th-congress/senate-amendment/1085,f95f7b9e-7c7f-439e-9eb7-c2428320979a
acc4a54d-5140-4bcb-b944-6132c499314b,text/html,https://www.congress.gov/amendment/119th-congress/senate-amendment/469,96b23487-9c84-476f-883a-2c46070aa99c
089a9110-ffe5-4103-8c03-3b41b9a352b7,text/html,https://www.congress.gov/amendment/119th-congress/senate-amendment/468,9dbd0d85-fcba-4e8e-83fc-108d78778dc3
a0906c7a-69a8-41f0-ac79-e1992a3d0545,text/html,https://www.congress.gov/amendment/119th-congress/senate-amendment/779,6910d748-f844-44bc-8b2f-ced32e1e3ddd
5f73ef21-d993-48be-9639-922a407ba460,text/html,https://www.congress.gov/amendment/119th-congress/senate-amendment/778,dea8f4ee-2261-48d4-87ad-a14bf2098a8c
8fced0ff-ca76-4998-9a21-30b169426e88,text/html,https://www.congress.gov/amendment/119th-congress/senate-amendment/777,f3c9ea1f-8dd1-44e5-b281-9a2e3a5d5b2f
5bb24efe-7bd3-411f-9a79-b1ffb54e40af,text/html,https://www.congress.gov/amendment/119th-congress/senate-amendment/776,a4c80bfe-f763-4fc7-b9fd-4d60059db14e
e8f8a897-ccbf-4e47-8d07-4161250ee859,text/html,https://www.congress.gov/amendment/119th-congress/senate-amendment/775,5408faf7-a4ed-421c-9daa-20bdf87a4a92
12ff0df8-7d8a-4be9-a819-17fd7ab5eabf,text/html,https://www.congress.gov/amendment/119th-congress/senate-amendment/774,33c81a34-e167-4651-b195-e6cec0262bbd
912be90a-48eb-44c9-9f4f-87ab53b4ade9,text/html,https://www.congress.gov/amendment/119th-congress/senate-amendment/773,278310ae-604f-4570-9f14-e1d75309f64e
195e2731-2b7c-4fcb-ba5f-9cedb28d6708,text/html,https://www.congress.gov/amendment/119th-congress/senate-amendment/772,bfde534f-e734-4fa1-8f35-b746101fe374
173821fa-4656-49e9-a53a-847829b3dca4,text/html,https://www.congress.gov/amendment/119th-congress/senate-amendment/771,a4964f00-a31d-4cb4-8df5-626a75626dec
f453dcb1-c296-48fe-8540-6f264d531784,text/html,https://www.congress.gov/amendment/119th-congress/senate-amendment/770,d2d4308f-0166-49e6-9c82-438a94a8cefd
c3d7da25-bcb7-402d-9e42-09eb77e701eb,text/html,https://www.congress.gov/amendment/119th-congress/senate-amendment/769,b0d56eec-078f-43b7-ae40-fefa717c4595
c8022ea5-82d3-466c-8adb-e1a177e515cc,text/html,https://www.congress.gov/amendment/119th-congress/senate-amendment/768,282fefa4-df5d-4cbb-a025-94a4d475f97e
009c7415-789a-4df8-abb9-53f7079bcccf,text/html,https://www.congress.gov/amendment/119th-congress/senate-amendment/767,281378b1-a1aa-4fec-8691-ca250bceda72
6a583577-a431-4be5-96aa-69a796a91f28,text/html,https://www.congress.gov/amendment/119th-congress/senate-amendment/1084,e20f264f-4355-47e5-9b6f-61457dc6c686
3ab4c259-26d1-4c40-9d30-a9fa6041d9e9,text/html,https://www.congress.gov/amendment/119th-congress/senate-amendment/1083,57e878d3-94fc-4890-adfb-50f07e90bfbf
82d9ecc4-2a44-454e-8ea0-e534d860e5d4,text/html,https://www.congress.gov/amendment/119th-congress/senate-amendment/1082,fec91d46-dd4c-40a0-9641-d1c402e39c61
8fc49a27-4958-475c-a75d-ba7e9628ecf8,text/html,https://www.congress.gov/amendment/119th-congress/senate-amendment/1081,af47db62-604e-4190-aaa9-dad75b01d0a5
c021167c-8735-459a-9afc-5039153c77f6,text/html,https://www.congress.gov/amendment/119th-congress/senate-amendment/467,af4cb3f0-a1d8-49b5-a475-652f2d802b7b
1ba37178-b774-459b-9a61-89bfd8fecd3c,text/html,https://www.congress.gov/amendment/119th-congress/senate-amendment/466,750fc0e7-4166-4a65-a2b6-91b91da11416
46a84e78-a9c5-403c-8c3d-f5c6954cc4c1,text/html,https://www.congress.gov/amendment/119th-congress/senate-amendment/465,e75d6063-ab94-43ea-89fd-b2289454ce9c
b0678795-0f1b-4932-8a09-60ee894de7e3,text/html,https://www.congress.gov/amendment/119th-congress/senate-amendment/1080,b8331df1-4034-4954-9cd6-df38511140f9
e78b0724-f14b-4b9e-be50-0aa6c9faedde,text/html,https://www.congress.gov/amendment/119th-congress/senate-amendment/464,5ed63469-6825-4033-847e-d17ba2536112
8c4c7b74-4c92-4f27-9144-a285b911122d,text/html,https://www.congress.gov/amendment/119th-congress/senate-amendment/463,7bea62cb-71db-4c57-87aa-bf2ef0d6ff61
e35045cb-8f8d-4003-9b3c-c31687ce1a86,text/html,https://www.congress.gov/amendment/119th-congress/senate-amendment/108,0dec9067-d497-43cf-9ef8-7b084cfb6489
7a34458e-bde8-4009-a27b-7b5cf543dc5e,text/html,https://www.congress.gov/amendment/119th-congress/senate-amendment/462,b068e75c-e017-440a-a5a3-ff24f4b6dc40
f017695d-785b-468e-9977-01848d1dbd7c,text/html,https://www.congress.gov/amendment/119th-congress/senate-amendment/1079,0a3da958-a5db-42bd-abb1-2570e8ac2629
dafd6542-7092-4065-89dd-1e2782edaa49,text/html,https://www.congress.gov/amendment/119th-congress/senate-amendment/461,fe59baea-4033-4766-860a-0f684264f42e
577aee7b-86ed-4776-b467-f3d632ae8ef2,text/html,https://www.congress.gov/amendment/119th-congress/senate-amendment/460,6feaea1e-a779-4a10-9713-024f1d10444d
1b590010-6602-4b90-9e9b-b992c842cf3c,text/html,https://www.congress.gov/amendment/119th-congress/senate-amendment/459,ee15a60c-77c5-423c-8d51-ee634dffaaff
5545c6eb-94b5-473c-882a-18225305cb93,text/html,https://www.congress.gov/amendment/119th-congress/senate-amendment/458,84589094-993a-4a7d-b789-2edf2f46e5b4
80e24bbb-2d70-441e-83cd-8783c89b956c,text/html,https://www.congress.gov/amendment/119th-congress/senate-amendment/457,ce78f96c-005d-47ce-afbf-708c3b8763b9
d453ca3e-32bb-4f1a-a7a8-0a9767847259,text/html,https://www.congress.gov/amendment/119th-congress/senate-amendment/456,ffac2fce-b8f9-4de2-b836-e6630ccd5eee
cd58de14-a680-43f0-a13e-b67929048591,text/html,https://www.congress.gov/amendment/119th-congress/senate-amendment/455,76807169-4381-445c-a61d-8c9a9bf1e648
1f790bec-9828-42b0-b243-d30c174a1b9f,text/html,https://www.congress.gov/amendment/119th-congress/senate-amendment/454,cc155d92-5c0d-4ef2-8159-d6263c3c7797
4ed34be4-0b03-400b-b70c-5824ae49f672,text/html,https://www.congress.gov/amendment/119th-congress/senate-amendment/453,4087b145-0fe2-45ee-8cad-ebba640f65dd
0bf0af92-4254-4ea5-b3cb-b9f8df10aa52,text/html,https://www.congress.gov/amendment/119th-congress/senate-amendment/452,82743793-b3d6-4c8c-9847-79c6f01d81e8
f7419e73-12e0-4077-8e3d-9750b0ebc777,text/html,https://www.congress.gov/amendment/119th-congress/senate-amendment/451,e62111b0-697d-4313-8e49-41335c3c1b86
1c94339f-4a54-4aa8-b310-0ca597768d0e,text/html,https://www.congress.gov/amendment/119th-congress/senate-amendment/450,3ff1a38c-6076-412f-b0af-8a04bf56cefa
c49de4ec-ac27-4228-84f9-0ef17e5c7caa,text/html,https://www.congress.gov/amendment/119th-congress/senate-amendment/449,bea7beef-8f42-4d14-8e04-bc6b8ca4d53e
3c4147e0-cefe-4005-baf7-4d0932eaeff3,text/html,https://www.congress.gov/amendment/119th-congress/senate-amendment/448,8dc0accb-73b0-4d2b-8dd6-227fcb3951d9
4fb710d0-3414-429f-b3c1-3e792d08c99b,text/html,https://www.congress.gov/amendment/119th-congress/senate-amendment/447,10861b24-70df-4087-ba22-ee3f30dd6bb7
2ab89bf0-094a-47f0-89d4-d2b77fcdd666,text/html,https://www.congress.gov/amendment/119th-congress/senate-amendment/446,5e5d2d7b-1e18-4121-a835-7d3b599203db
aefec093-0c16-406c-b4ce-58c9ccf01202,text/html,https://www.congress.gov/amendment/119th-congress/senate-amendment/1078,e022e268-63d5-4d4e-a485-27a51568c78a
9898cf6f-d8b7-4876-8319-ff38c12ae9b7,text/html,https://www.congress.gov/amendment/119th-congress/senate-amendment/445,2f48c00e-e1d4-4b8f-b293-288450d2973c
002c4b60-6f11-4a54-ae5a-6b861eaab921,text/html,https://www.congress.gov/amendment/119th-congress/senate-amendment/444,7bcd3c80-d298-4c08-b529-f9b31a9cea6f
ee7f099a-2a6c-4b35-a0b7-7d9e47b0621c,text/html,https://www.congress.gov/amendment/119th-congress/senate-amendment/1077,6bc3b120-8508-466a-b34f-0ed39d5a1e16
ce2e000a-40d9-4590-ba8a-7a87a436301c,text/html,https://www.congress.gov/amendment/119th-congress/senate-amendment/443,9da30c50-7ca3-4ec8-8f44-13b10b24e573
ff936ed1-96ba-41df-9cc4-fff2508d99b2,text/html,https://www.congress.gov/amendment/119th-congress/senate-amendment/1076,9f31d73f-68c1-4188-893a-3e52cdfb72e5
c206e727-93c4-4821-aaa1-b5cf13728419,text/html,https://www.congress.gov/amendment/119th-congress/senate-amendment/1075,b0d25ab8-1a64-4d45-9f7b-873745e548fc
55b3db67-aae7-46fa-8555-f6c0ecadd35f,text/html,https://www.congress.gov/amendment/119th-congress/senate-amendment/1074,7fab0c52-f3f7-4ce1-a8ad-4b9c1b3aad6c
c6f94c14-656e-4035-931c-7175e8db70f6,text/html,https://www.congress.gov/amendment/119th-congress/senate-amendment/1073,571ef08e-9abb-4277-99b4-823a71b3e6f4
4690cd42-c831-47b8-86ba-acb758a0b5db,text/html,https://www.congress.gov/amendment/119th-congress/senate-amendment/1072,497c6fbc-b0f5-4168-b08d-db141bee02e9
66315eb7-cd47-4261-97af-8cfa39835b83,text/html,https://www.congress.gov/amendment/119th-congress/senate-amendment/1071,f9c071dc-1c16-4417-bf8b-7d548dd3e2ef
948d2308-a8bc-423d-82e6-b554afcf5435,text/html,https://www.congress.gov/amendment/119th-congress/senate-amendment/1070,9a95ad01-35c2-4170-a178-f4e18fae612a
16520c07-acdb-4290-9313-fddc3943d270,text/html,https://www.congress.gov/amendment/119th-congress/senate-amendment/107,3c5b00db-cc59-4326-983e-a47abb2128a7
ed9023e8-5885-48e4-ab53-6db4d31131fc,text/html,https://www.congress.gov/amendment/119th-congress/senate-amendment/766,84cc146e-eec4-4b72-9ed5-d87f5845aa1d
7a8e56f8-97a1-4c4c-8a9a-b1a31bbb7535,text/html,https://www.congress.gov/amendment/119th-congress/senate-amendment/765,4f6060c6-5170-4d09-9ba7-73c0abf71908
8b94f9c0-da38-45c2-848f-8358e63ec602,text/html,https://www.congress.gov/amendment/119th-congress/senate-amendment/764,1f5a2721-ee8e-40aa-a92c-1675ef6a3758
9ffd0a9e-c2c6-4c17-9e1f-f2727d513371,text/html,https://www.congress.gov/amendment/119th-congress/senate-amendment/763,b191a274-047a-4601-bc06-43eaeb69dd54
047762e5-0400-498f-860c-cdac751fd268,text/html,https://www.congress.gov/amendment/119th-congress/senate-amendment/762,44b44036-b14c-4692-9cee-fee373938aef
7656650c-5b22-4269-b106-df4ceb2cb5d9,text/html,https://www.congress.gov/amendment/119th-congress/senate-amendment/761,d9c1e738-a1a3-437b-8c87-cf93daaaa4aa
dbb77ea7-02f3-49b1-baec-ba3670d8da64,text/html,https://www.congress.gov/amendment/119th-congress/senate-amendment/760,67302c29-3acb-4acb-bb4e-9bb498011d55
4452cd75-a4fe-436b-935e-e84c6d93d787,text/html,https://www.congress.gov/amendment/119th-congress/senate-amendment/1069,ac391069-87ca-4733-bc08-5e5766d98272
8fbd4f0b-49ef-4a31-9900-315072a63d15,text/html,https://www.congress.gov/amendment/119th-congress/senate-amendment/759,3822dca3-6c0f-4381-9e79-8b25b4e43bd9
aae5c556-be2b-4768-a979-29d286dfe2f8,text/html,https://www.congress.gov/amendment/119th-congress/senate-amendment/1068,ff1b101e-b710-4ee4-a9a9-a39bcc227182
637794fb-9370-4d3a-9580-208cb388d431,text/html,https://www.congress.gov/amendment/119th-congress/senate-amendment/1067,5b8f2940-165f-4632-8c26-75ba34b13dee
d1ec576f-961d-46de-8a7e-7805d29b9a1d,text/html,https://www.congress.gov/amendment/119th-congress/senate-amendment/442,077428ca-3f99-4213-8779-497518dd4b8a
2407a9a2-89c3-4a63-923a-54d131f2cace,text/html,https://www.congress.gov/amendment/119th-congress/senate-amendment/441,b1223baf-9bd6-4807-ae53-e6f527367607
8f0c5e6c-7692-4236-b27f-943bc2f22572,text/html,https://www.congress.gov/amendment/119th-congress/senate-amendment/440,39a257d3-3471-4b01-a2a3-0f7b132a1dc0
590d10a1-2d3c-4140-878a-a11c2ab5f80d,text/html,https://www.congress.gov/amendment/119th-congress/senate-amendment/1066,660eae51-95a1-4b22-b182-ca2faf6a2101
1d4335e4-dba6-4abb-8ddd-d50dfd1b60f8,text/html,https://www.congress.gov/amendment/119th-congress/senate-amendment/1065,1d977a0b-91e1-4cb1-b30b-7fdde3faca29
81870798-b56f-4411-b78b-00a78aaf2c63,text/html,https://www.congress.gov/amendment/119th-congress/senate-amendment/1064,c1924370-f899-400b-94f3-ba3c6b923589
4b930ed5-ca76-49af-8773-ac9cd29c33f3,text/html,https://www.congress.gov/amendment/119th-congress/senate-amendment/1063,4865bbd3-9720-4228-b1fe-7fa3b5c694d6
ecc76aaa-c308-4eda-a967-e7fbd62c5730,text/html,https://www.congress.gov/amendment/119th-congress/senate-amendment/1062,f3b394ca-5cd0-4669-bdfc-fccb0a8bc1e5
38b5f432-08cf-40de-925a-9e9b49d869df,text/html,https://www.congress.gov/amendment/119th-congress/senate-amendment/1061,0995367d-b4a6-470e-9963-bbc778f35d03
6b266a9d-7bbc-4b83-a5e8-db85b1a9b35d,text/html,https://www.congress.gov/amendment/119th-congress/senate-amendment/1060,38038a36-3655-425d-ada5-1a1a07f6e2d5
7d731622-dbd9-4ef1-82dd-231b35524664,text/html,https://www.congress.gov/amendment/119th-congress/senate-amendment/106,426b1b7f-3bf0-4649-9393-9372e0466451
7c3fe8c7-5be7-469b-b6f0-8e0f6a729403,text/html,https://www.congress.gov/amendment/119th-congress/senate-amendment/1059,8489d75d-ea8f-40bb-a509-7a1d09562010
1c18f0e7-a9aa-498c-9e66-cfa7bdc1cbc2,text/html,https://www.congress.gov/amendment/119th-congress/senate-amendment/1058,da96ec19-109f-491f-9533-579802d882b0
3d5e8214-0a17-4627-929a-8f7e5be48986,text/html,https://www.congress.gov/amendment/119th-congress/senate-amendment/1057,5b2a1c90-4773-4b68-98a8-c6e2b3d5f61e
acf247fb-1efc-488d-9952-ea1e1125d633,text/html,https://www.congress.gov/amendment/119th-congress/senate-amendment/1056,a7227f53-df75-4fd2-ad3b-eba4d6655107
3104e271-6d3d-4cf6-98da-28563df0c2c0,text/html,https://www.congress.gov/amendment/119th-congress/senate-amendment/1055,cb755843-bfdd-48d6-a8fa-f315ff2059d2
a3d36691-0407-42a7-b20f-03489fa84e7f,text/html,https://www.congress.gov/amendment/119th-congress/senate-amendment/1054,44be1004-7af0-4435-b5cb-33d294ba039b
55d441cc-aee9-4b96-b0f5-7608b0242179,text/html,https://www.congress.gov/amendment/119th-congress/senate-amendment/1053,78eed0a0-af77-4c43-a96d-eecafd1fa512
0ad14659-3efa-45b9-8110-87a1395bc60a,text/html,https://www.congress.gov/amendment/119th-congress/senate-amendment/1052,cfafac09-7b0b-40a6-854b-8aa1e1c9d50c
2415caea-2cf6-4bd9-bf89-863ca8265e6d,text/html,https://www.congress.gov/amendment/119th-congress/senate-amendment/1051,3906a38c-4120-484f-a962-58a754a039f6
65eb5c4a-2c99-40a6-a2ea-964599036776,text/html,https://www.congress.gov/amendment/119th-congress/senate-amendment/1050,4610a29c-bee9-4ffe-949c-2f6720bd4a09
52120d5e-d8a3-4e7c-86cb-88e5c45a223a,text/html,https://www.congress.gov/amendment/119th-congress/senate-amendment/105,5bde75f6-0b96-4131-a8f4-aa0f27e1d7a3
7785afd6-3e69-4627-9217-cd521c50526c,text/html,https://www.congress.gov/amendment/119th-congress/senate-amendment/1049,b36853ef-77d2-47b8-88c2-75eb091f81a5
4582dd71-6492-4da5-9838-16cd0ee6c25c,text/html,https://www.congress.gov/amendment/119th-congress/senate-amendment/1048,ceca0a62-e18e-4eb4-ba21-856f8f305b1b
f2dc97e6-f1f2-4307-9cb2-7e3c4814f416,text/html,https://www.congress.gov/amendment/119th-congress/senate-amendment/439,d34eb42c-b002-4474-a91b-df3ebccfa598
88293730-815f-45a4-89b7-133cffa578a6,text/html,https://www.congress.gov/amendment/119th-congress/senate-amendment/438,9f575d69-3239-4576-91fc-35cfa34f7623
1bfd1d98-8f16-4dfb-9c78-0120fd313bf3,text/html,https://www.congress.gov/amendment/119th-congress/senate-amendment/437,c0b5492d-91fe-4a5c-9948-2f9a1366d186
6eb23533-3841-4543-b9f0-86066ede540d,text/html,https://www.congress.gov/amendment/119th-congress/senate-amendment/436,b90c2c54-e1ce-47b0-87b6-8ee5ac3acc0f
5a82a8b9-688d-4be1-9c11-0270047ca4fd,text/html,https://www.congress.gov/amendment/119th-congress/senate-amendment/435,f9483803-919c-45b1-b019-0f03ac6e5a44
ad88b9e6-06a0-4aad-9c51-8009f5ae5134,text/html,https://www.congress.gov/amendment/119th-congress/senate-amendment/434,8a0e3bdc-d056-4c0c-9e84-a864349f405c
8eaf4c43-bbd9-42d4-949e-e5ec34e8ae9b,text/html,https://www.congress.gov/amendment/119th-congress/senate-amendment/1047,20225956-8cfd-4ef1-bd5a-b4052fd3068a
c051abba-7d36-47aa-ab0a-dac12492d4e6,text/html,https://www.congress.gov/amendment/119th-congress/senate-amendment/433,72052694-8396-4bd5-8d87-ab7bc4dbadeb
4a5fff77-379c-4def-9ab0-9c9b04a3b54d,text/html,https://www.congress.gov/amendment/119th-congress/senate-amendment/432,c3bb829b-585f-4ab5-8d5c-acc361ed1f6d
d4de63b3-5eb0-42f7-8ae3-c80f4d3d7c19,text/html,https://www.congress.gov/amendment/119th-congress/senate-amendment/431,8126f5d3-97e2-4fb0-bb77-6f6e9223a420
09261a8f-fa3f-4b00-b8d1-2816f1f1d1f0,text/html,https://www.congress.gov/amendment/119th-congress/senate-amendment/1046,3d9c880e-5f58-430c-906f-e20b53af185a
f2cbe103-0589-4e9c-a632-b77ce0c8793e,text/html,https://www.congress.gov/amendment/119th-congress/senate-amendment/430,919432c5-fa13-4eba-83e6-82c1bbe04afa
a6aefe71-0774-4896-bedf-d9c0b95425b9,text/html,https://www.congress.gov/amendment/119th-congress/senate-amendment/429,8a5d174a-83d0-4ba5-9328-a06762bd968c
f004912c-3953-4541-bab8-9e10eadb0ab4,text/html,https://www.congress.gov/amendment/119th-congress/senate-amendment/1045,9d902152-dd0a-4567-99d0-3f1f41ed8374
76a08197-0c64-41d4-95ed-fb89c98189a5,text/html,https://www.congress.gov/amendment/119th-congress/senate-amendment/428,42ae7987-a73a-44f3-a7c1-56ed66769e98
22bf0a2b-c684-406b-8afb-14004e162357,text/html,https://www.congress.gov/amendment/119th-congress/senate-amendment/1044,10fba49b-b12f-497f-8470-ec53f1a44930
a17b4e7e-64b9-471e-9703-4ed37b29b10f,text/html,https://www.congress.gov/amendment/119th-congress/senate-amendment/427,00734900-7f74-45b5-b4b6-990e674cc130
7c5fc6ba-7b7f-4c14-bddb-f7dffba63407,text/html,https://www.congress.gov/amendment/119th-congress/senate-amendment/426,27aad102-edec-4af4-8849-c0dcc166a6c8
37de6949-86c4-452a-a48b-51c7fb37081f,text/html,https://www.congress.gov/amendment/119th-congress/senate-amendment/1043,0b111405-66ac-4cd2-8c4b-6f842a95b976
c0002e79-b6ad-4622-a217-a43782ec05cc,text/html,https://www.congress.gov/amendment/119th-congress/senate-amendment/425,11268447-c647-4f9e-aaf5-3218ba3de37f
1b0dbec3-1270-4b0c-9ed0-574e06570abd,text/html,https://www.congress.gov/amendment/119th-congress/senate-amendment/1042,726c7984-a778-4368-8b34-ceef3396a39a
85cd03cb-fb4f-4574-af59-39c92e68a469,text/html,https://www.congress.gov/amendment/119th-congress/senate-amendment/1041,bd61aaa5-5f31-4a87-96a3-088f00607e34
75e5135c-9308-43a0-870f-e6ec0463a45f,text/html,https://www.congress.gov/amendment/119th-congress/senate-amendment/1040,a2ff4903-3181-4c03-bf68-1024bc914086
4f592d64-88e9-4876-adc3-67e1d25a93c2,text/html,https://www.congress.gov/amendment/119th-congress/senate-amendment/104,c25ebf94-6324-4163-9698-d919b5ed661d
723734ae-5138-4556-aa25-784ae3dc8b38,text/html,https://www.congress.gov/amendment/119th-congress/senate-amendment/424,db49eef5-b374-4187-83ce-5c33da938d40
c9e219e1-373f-4107-b1c2-85864936f8b1,text/html,https://www.congress.gov/amendment/119th-congress/senate-amendment/1039,2c8a9f18-70b9-46cb-bd91-170e9183a156
ead5d905-fc63-409a-9ffd-a683aa9b36e5,text/html,https://www.congress.gov/amendment/119th-congress/senate-amendment/423,09de4c54-4c28-4f1b-84bb-3caa14fb470f
4dd85be5-7d3a-4127-b3d3-ca0af282a88a,text/html,https://www.congress.gov/amendment/119th-congress/senate-amendment/1038,8b9f5924-b359-4343-96bd-887a8305c610
605d69a6-debb-449a-b0fd-f6bb5cc43831,text/html,https://www.congress.gov/amendment/119th-congress/senate-amendment/1037,34f4f32d-a695-47ec-af97-683cbc85f15f
fb18214d-66d4-4285-8ee1-da630cd3f812,text/html,https://www.congress.gov/amendment/119th-congress/senate-amendment/422,42ce1159-e8b4-4d96-9dd9-996bd84c49a9
4712cb6c-cdac-4d38-81c9-f7f1907403d2,text/html,https://www.congress.gov/amendment/119th-congress/senate-amendment/758,0e8982df-29d5-4fa7-a735-85e8a995cf9c
0516e6df-4472-494f-95c8-b2294bec878c,text/html,https://www.congress.gov/amendment/119th-congress/senate-amendment/1036,7047949f-ba21-481d-b393-bfde6946ba36
09f2a5b4-425e-49e5-86f8-e3020f6efeaf,text/html,https://www.congress.gov/amendment/119th-congress/senate-amendment/757,de2ac82a-eca6-436b-a386-f7a1ab98f825
ed5b8066-2a6b-4a9c-9d3a-1fe3f8783fcf,text/html,https://www.congress.gov/amendment/119th-congress/senate-amendment/1035,a97f2e3c-1751-47ea-be86-a31b97144d41
a08ad9d3-75e8-4352-8770-366cbb117d75,text/html,https://www.congress.gov/amendment/119th-congress/senate-amendment/756,d99686af-0b9c-4258-89d2-c944b099af19
1aad3b73-5d67-4d77-8e45-77913509104a,text/html,https://www.congress.gov/amendment/119th-congress/senate-amendment/755,df2d433d-a104-4d00-8eb6-e60a8e6bd323
8c04b167-6307-4a57-83a5-4bbcb6c1c235,text/html,https://www.congress.gov/amendment/119th-congress/senate-amendment/754,6c8667ae-e683-450b-bbcf-9a3feea0c032
a9f21412-9be2-4116-92ed-40f0a5937ca8,text/html,https://www.congress.gov/amendment/119th-congress/senate-amendment/753,75a8b9c7-2bfc-41f1-8422-372003b68ceb
efa6d4d5-900d-49f7-bfb3-53c1f2085b00,text/html,https://www.congress.gov/amendment/119th-congress/senate-amendment/752,a8c0008e-0ffa-42dd-9345-225b31b61bf6
bf834196-327c-4dfa-8949-7e562fe5a1ed,text/html,https://www.congress.gov/amendment/119th-congress/senate-amendment/751,e4b4b39b-bbf5-42d8-88f3-a65846a8b058
e2ff69a2-7374-4c26-8727-be08ccf56bbc,text/html,https://www.congress.gov/amendment/119th-congress/senate-amendment/750,37b2b67b-975a-450a-b505-b9408532202c
b9bbaac4-9514-49e1-86d8-21f0f4d5f862,text/html,https://www.congress.gov/amendment/119th-congress/senate-amendment/749,e9dadffb-3664-43f2-b5d3-334072405225
5ec4db59-1e96-446d-bf1e-ce313728d010,text/html,https://www.congress.gov/amendment/119th-congress/senate-amendment/748,a8c29ccd-2145-4266-8e6e-f446a3f1c67e
bc7f3c77-87e9-40eb-8240-02dde448654c,text/html,https://www.congress.gov/amendment/119th-congress/senate-amendment/421,b1cd5a29-b29a-4fb8-930e-d8cef89f36f2
7d85ed5a-f512-487e-b223-06244a4cd31b,text/html,https://www.congress.gov/amendment/119th-congress/senate-amendment/420,811647a3-972f-4f04-bd61-41312ddac6e7
439b505f-0c61-40c8-ada1-101aac7074e0,text/html,https://www.congress.gov/amendment/119th-congress/senate-amendment/419,44321c8c-4694-4533-9528-772d7dc0ddf5
374bc509-b3a7-490e-95b0-5ed9ea6e985f,text/html,https://www.congress.gov/amendment/119th-congress/senate-amendment/418,7161d5c8-9b7d-4a0b-9d21-1c475e8bb06a
a152d3c9-735c-4fad-ba11-1e6c21ac98ac,text/html,https://www.congress.gov/amendment/119th-congress/senate-amendment/417,c087c0bb-8fb9-46b4-802f-1661292a6f64
079f59c0-119f-45f7-b104-e2c5fd42f993,text/html,https://www.congress.gov/amendment/119th-congress/senate-amendment/1034,78335277-22e8-4b9a-a2a3-4b07559f435a
881e3f4b-b880-4442-8168-10908601b327,text/html,https://www.congress.gov/amendment/119th-congress/senate-amendment/416,2729f686-149c-4ae8-9a65-f2c780922682
5ecb783c-5f97-43c5-88dc-b611c702ffb2,text/html,https://www.congress.gov/amendment/119th-congress/senate-amendment/415,6000e07a-edba-4170-8f6f-4ae617b92fb0
8ed9d159-94f0-4b73-9cb4-99763053150c,text/html,https://www.congress.gov/amendment/119th-congress/senate-amendment/414,a5f40191-25b3-42d2-9bab-fea201dd87fe
