id,bill_id,related_bill_id,identifier,legislative_session,relation_type
9fcf22ee-cb5d-4b69-ae4f-e32a96d6c83a,ocd-bill/609ab084-617a-454d-b2c8-ec578ce790c7,ocd-bill/2f817aea-55bd-4399-ae1a-4cf7cd3f949f,HR 1299,119,companion
273c7b78-0d4e-4654-a47e-40dc83253fae,ocd-bill/330385e1-5b60-4d83-99d3-b9dc3c3ce3e9,ocd-bill/05f47706-0e70-4b8d-adc8-05cfcc50a719,HR 1415,119,companion
ae6e9bc5-283c-4ef6-9556-d761f76e8488,ocd-bill/fe0b31bf-d5b6-4844-baa9-5703a0c82595,ocd-bill/d418fa9a-7118-4f09-93ef-0394c829ebd4,HR 1419,119,companion
6dd44072-52f4-4874-9ce1-cfead55ae9df,ocd-bill/3aa4907e-d8c4-4c67-b595-dd418ac9907b,ocd-bill/b263e9a3-cbfd-42a8-8b30-730f8a65236a,HR 1475,119,companion
a4b3e692-3275-4a42-ab2d-76c05030d926,ocd-bill/8ee275bf-43cb-4c3a-a7d0-f6b97c5e0630,ocd-bill/fa43a245-0d18-497e-8cfd-a9bdf4a0e9d5,S 891,119,companion
af46e91b-0772-40f2-b524-63a2ae808b75,ocd-bill/315e1073-3207-4c89-80d9-6f17947175a4,ocd-bill/37ff59df-6f59-43d7-a95f-0d1c8071e2aa,HR 1218,119,companion
29e164b3-04d7-47b6-94de-722ab7e34dcf,ocd-bill/4b1e4474-2446-4469-a013-2b91f1b6f8a4,ocd-bill/3895b62d-e83e-44e5-8184-c3a5f1240940,HR 1191,119,companion
012f7423-8077-44e3-9ec3-89ec3eda7a07,ocd-bill/7a16f09e-c58a-411e-b62a-fbc3b03f06a9,ocd-bill/e0e46e3d-392e-4edc-92d2-0b22ca4660a6,HR 1266,119,companion
7089fa98-fcb9-4eaa-96cc-221ce4c8d165,ocd-bill/1c170db0-72ae-4ea7-b2a3-22878b6c6bb5,ocd-bill/de319c8b-c4f6-4b8f-9ca9-ae896d30ba31,HR 1274,119,companion
6f7a7cd8-093a-45e9-ba89-0e8502a1696c,ocd-bill/c0337100-64a8-4ed5-af09-14cfc2f2676f,ocd-bill/fa43a245-0d18-497e-8cfd-a9bdf4a0e9d5,S 891,119,companion
0672a1c1-186e-49b8-ab97-79c2096872e3,ocd-bill/2a270899-acdc-4a2b-88d2-31fac0d17523,ocd-bill/8e4c1c41-e9cb-4a1f-b0ac-b772b12860f0,HR 1307,119,companion
cae2fb06-b815-4720-9280-2339fa040de0,ocd-bill/5038b2be-86ea-4472-89c2-69f2a9076085,ocd-bill/1a67995e-046f-4657-a047-1a671b1a5b89,HR 1190,119,companion
1d7b926a-c799-4a67-80d0-03f16f5353e8,ocd-bill/74f149aa-066b-4ce1-b467-8725ae93971f,ocd-bill/5442a733-c543-4075-801e-9ae881731158,HR 1346,119,companion
11ef6d7a-0b73-48cc-827a-5bfa376cfa63,ocd-bill/c41dfceb-6c72-4df7-98aa-3067021a5105,ocd-bill/30dacbd6-6625-4a9c-ac7f-cf75f4f2dfb5,HR 1360,119,companion
3ebf99e7-b94c-4549-a2c2-729e3403b55a,ocd-bill/99889d5f-e864-4607-a3a6-df37a83beb70,ocd-bill/4c506aaf-4322-494e-9add-8666b3ade862,HR 1257,119,companion
760ab5b6-1a7e-45e2-bd4d-5d93f0741eb1,ocd-bill/0569f1aa-b579-4e4c-8ca5-2c8ce7b8a76b,ocd-bill/fa43a245-0d18-497e-8cfd-a9bdf4a0e9d5,S 891,119,companion
0dcb1d78-997b-4e5a-8aad-65caac035f58,ocd-bill/0569f1aa-b579-4e4c-8ca5-2c8ce7b8a76b,ocd-bill/a050bed5-0ef5-4313-9a56-83e5affaebf1,HR 842,119,companion
1c0dde38-e99e-4435-b8e8-bb6ef223a296,ocd-bill/8ee275bf-43cb-4c3a-a7d0-f6b97c5e0630,ocd-bill/17c98a8d-0498-405b-bb30-964443ec6402,HR 929,119,companion
59f45c63-16bf-4267-a56a-7fef604b3765,ocd-bill/734fb5f2-d17e-4b1e-abd0-a128277db763,ocd-bill/b122173a-52ed-4fb5-b98d-41283c448c8d,SCONRES 9,119,companion
a377c43e-1e71-422a-96d4-7cd9723c6816,ocd-bill/b122173a-52ed-4fb5-b98d-41283c448c8d,ocd-bill/734fb5f2-d17e-4b1e-abd0-a128277db763,HCONRES 18,119,companion
4bdebcc9-2873-4442-8e6d-4c700b1d542d,ocd-bill/e3516def-6f56-47e1-85fb-1887c046e4c3,ocd-bill/aaae45bb-61d4-4e26-b49a-ca87de254283,SRES 125,119,companion
8e92a048-b618-4039-8542-1601e3d9acc6,ocd-bill/36f51992-aac8-4322-85af-0acfee384f05,ocd-bill/edf9ff1f-c8b4-4754-8960-fb09986ebb56,HJRES 27,119,companion
d2bc7093-3ad7-4544-9b6b-b2339bdc783c,ocd-bill/36f51992-aac8-4322-85af-0acfee384f05,ocd-bill/02b24e46-5354-48ae-b20c-5c3ab68b4eea,HJRES 34,119,companion
bb123afb-5b31-4e1a-b38f-67d296cb6328,ocd-bill/eefecbcc-6963-41c9-9a83-5a80b617a912,ocd-bill/2c682d47-aeeb-4781-8c12-10ab5fb1af0c,HR 1439,119,companion
d6acd6b1-b76d-4fb3-887b-8242f6ace272,ocd-bill/0a527b5a-3cee-4a98-a5b6-f7eafb1e00df,ocd-bill/fa43a245-0d18-497e-8cfd-a9bdf4a0e9d5,S 891,119,companion
46bf1b2a-5d00-406f-aa13-69f70af82361,ocd-bill/0a527b5a-3cee-4a98-a5b6-f7eafb1e00df,ocd-bill/fb4d93bc-2e54-4685-9544-5c477a9f424e,HR 1403,119,companion
17d2f359-a423-4ed5-a93b-9410d8f6922b,ocd-bill/3215d1d7-3011-4629-ba9e-10fa89b4745f,ocd-bill/4ab760ce-324c-40cf-885b-45e57a33b5b2,HR 1617,119,companion
abb6f8c2-aff0-457e-8d91-6e4476d9ee36,ocd-bill/171390f8-1d6a-4d95-8f66-136e3612f712,ocd-bill/77142117-568a-4e2e-8ee9-4522c533ccba,HR 783,119,companion
b6163ec2-fc7d-4c45-a579-fd56185e05ef,ocd-bill/77142117-568a-4e2e-8ee9-4522c533ccba,ocd-bill/171390f8-1d6a-4d95-8f66-136e3612f712,S 248,119,companion
e360df22-ec72-4bca-bd81-5fa243ac34b5,ocd-bill/3649c034-6ace-4a10-a364-75687324d98b,ocd-bill/fe62802d-4dea-412d-ac4c-b28244e38c3c,HR 740,119,companion
2b9d532d-8fa8-4562-ad8a-6d5772b3b86a,ocd-bill/29b4ba26-4d99-4fb8-a074-00eb419b255d,ocd-bill/d106627e-f232-489c-997c-e89de5e6e604,HR 790,119,companion
f4dff5a3-8cf4-433c-a134-c9462b262b79,ocd-bill/69ce2fb2-90d5-4776-bde8-18c63c82661b,ocd-bill/fa43a245-0d18-497e-8cfd-a9bdf4a0e9d5,S 891,119,companion
de730810-b532-4ff2-94ce-037abbe62788,ocd-bill/417467d9-5c6d-4a36-bf6c-bf2992279da1,ocd-bill/2b5e4ae7-458a-4d0c-937d-47826c1cf9b3,S 116,119,companion
c66023e4-75c9-4ed4-a7a8-b743464ce028,ocd-bill/4ab760ce-324c-40cf-885b-45e57a33b5b2,ocd-bill/3215d1d7-3011-4629-ba9e-10fa89b4745f,HR 339,119,companion
97ecf79f-911d-4969-997c-20ba0d6e4992,ocd-bill/63949c54-3f5e-4105-8377-57f340f71baa,ocd-bill/ba3244af-9910-4e34-a23d-09e00341d9ea,HR 300,119,companion
1468fce7-495d-4f82-a0ca-66f6cb63cd9b,ocd-bill/dac32e12-fa61-4e12-8e77-afbff3edc87b,ocd-bill/d69a77ca-5b8e-4576-b74c-61d27d812b9e,HR 1834,119,companion
67262b5b-b10f-40bf-bd48-3d1eab87b6f6,ocd-bill/4703d37f-1f62-4de9-bf32-b304515eb1d8,ocd-bill/117ade8e-34df-47c9-affc-f97f51efe9dc,HR 1586,119,companion
5c26867d-6700-4ede-9981-253d953d5736,ocd-bill/41ee8345-2b8e-4bbc-9910-e9ba530366cb,ocd-bill/da4dee8d-2b9a-4954-9018-a7abc8e2f9e5,HR 1703,119,companion
5eb1673e-9c0a-40af-9290-e6e49b24b084,ocd-bill/d69a77ca-5b8e-4576-b74c-61d27d812b9e,ocd-bill/dac32e12-fa61-4e12-8e77-afbff3edc87b,HR 469,119,companion
b841c5e5-558d-4e3d-888a-d76c69512de3,ocd-bill/d69a77ca-5b8e-4576-b74c-61d27d812b9e,ocd-bill/735888f3-9c53-476d-9ef8-dd7e6ac0c6f7,HR 862,119,companion
c8a3b5e9-dc89-4c73-841c-a30fb308f734,ocd-bill/d69a77ca-5b8e-4576-b74c-61d27d812b9e,ocd-bill/495f7d30-57ae-40c6-9838-213e88f58d53,HR 345,119,companion
f4c9d6c0-02cb-42fe-88de-f94604285677,ocd-bill/da4dee8d-2b9a-4954-9018-a7abc8e2f9e5,ocd-bill/41ee8345-2b8e-4bbc-9910-e9ba530366cb,S 247,119,companion
1607cf58-0ee6-4b2d-9ddb-c2757d66782c,ocd-bill/ecf6d5c5-8412-4d28-9c0b-65252441950d,ocd-bill/be6db09c-8017-40d1-bf88-207732e18883,HR 1394,119,companion
a58a80ea-b519-4923-ae29-7f974412f9c5,ocd-bill/6daabc6c-4783-44c4-905d-79b4b8b2fe07,ocd-bill/fd1652c0-7168-4ebb-9e5d-5c8d203eb558,HR 970,119,companion
9e248eaa-8f9a-436d-ae1d-232986dcac41,ocd-bill/735888f3-9c53-476d-9ef8-dd7e6ac0c6f7,ocd-bill/d69a77ca-5b8e-4576-b74c-61d27d812b9e,HR 1834,119,companion
05f77fdb-c0c1-4c12-a79e-6a125c8a80a0,ocd-bill/495f7d30-57ae-40c6-9838-213e88f58d53,ocd-bill/d69a77ca-5b8e-4576-b74c-61d27d812b9e,HR 1834,119,companion
d99ca7cd-0f13-4d1a-985a-c105c93f9b3b,ocd-bill/fd1652c0-7168-4ebb-9e5d-5c8d203eb558,ocd-bill/6daabc6c-4783-44c4-905d-79b4b8b2fe07,S 385,119,companion
362318dc-fa7e-44ed-9d03-c554f6d38f88,ocd-bill/be6db09c-8017-40d1-bf88-207732e18883,ocd-bill/ecf6d5c5-8412-4d28-9c0b-65252441950d,S 184,119,companion
797c18d8-a6a3-433b-8998-8f8eca37ca31,ocd-bill/117ade8e-34df-47c9-affc-f97f51efe9dc,ocd-bill/4703d37f-1f62-4de9-bf32-b304515eb1d8,HR 1816,119,companion
674e06d4-8ee6-4ca4-9119-7cbdb720f277,ocd-bill/694d0927-3166-42c1-95cb-70ea67d65c86,ocd-bill/54ecf643-3cdd-475c-ba15-a55eeba6d32d,HR 668,119,companion
9892265d-faff-44f9-a379-0d786dad5380,ocd-bill/eab599a0-b97e-4496-84d4-45f396e95312,ocd-bill/e8541340-5b0f-4a8c-b502-03011aa7f3aa,HR 956,119,companion
dc930093-b0c1-4d5b-b81a-eb057ff30aac,ocd-bill/0cadfcee-089e-4088-a528-f816843a4412,ocd-bill/bbcf7789-659c-463d-8cb9-0e1abd150bdf,S 423,119,companion
0db3c550-ad37-4c02-a8f0-2d1830a08f97,ocd-bill/bbcf7789-659c-463d-8cb9-0e1abd150bdf,ocd-bill/0cadfcee-089e-4088-a528-f816843a4412,S 396,119,companion
b3523e83-7d65-4a4e-8b4e-5d660d743040,ocd-bill/2fe128cc-4e86-4517-9bdd-90010e65448b,ocd-bill/25ff4b06-50b6-4afe-b79a-bf4d32d3cc52,HR 1004,119,companion
62ffd3d2-2732-4ff3-8d10-af56b439d66f,ocd-bill/25ff4b06-50b6-4afe-b79a-bf4d32d3cc52,ocd-bill/2fe128cc-4e86-4517-9bdd-90010e65448b,S 410,119,companion
3a090d08-ebf1-4832-9ebb-842c05457be2,ocd-bill/bdf6c964-fa35-4d7e-8567-651333711582,ocd-bill/fbb2cc9c-0f48-44f4-8e49-920edb1dda98,HR 1041,119,companion
9b480a9e-46a4-4474-aeea-f367056b4e04,ocd-bill/fbb2cc9c-0f48-44f4-8e49-920edb1dda98,ocd-bill/bdf6c964-fa35-4d7e-8567-651333711582,S 478,119,companion
dad20150-24fe-4bb6-8029-404519db08e7,ocd-bill/e8541340-5b0f-4a8c-b502-03011aa7f3aa,ocd-bill/eab599a0-b97e-4496-84d4-45f396e95312,S 160,119,companion
382b9071-b051-4d5c-9db1-1834e7ddaf5a,ocd-bill/d8264b3e-516e-455c-9ee6-c87e5da27c16,ocd-bill/bb5c1147-2d77-4447-9a2f-de4c04bb33ee,S 561,119,companion
549c8d34-7a24-4632-b5b8-91e1390bc71d,ocd-bill/eaf6085d-0750-42a4-801a-9450439d86d4,ocd-bill/2da12c1d-58aa-4e6c-995e-0e503bb30b02,HR 1198,119,companion
951b9b87-5200-4052-84c8-ba0cacd40e0f,ocd-bill/ff992cbd-4634-44dc-8421-adf691340215,ocd-bill/5ff07348-8680-4416-9aa4-49ff45e310d6,HR 757,119,companion
e3b39e8f-dc8c-4a93-aec4-63f75e6c0750,ocd-bill/85ede9c8-02a1-4540-a490-a8d6f281a252,ocd-bill/676d10e2-d6a9-4595-9ec6-2eeda5d439f7,S 581,119,companion
af39d199-cf2a-4d8b-aa2f-01e34f0853b8,ocd-bill/50e6a071-31b7-4672-99a8-97bfd7508269,ocd-bill/4ee248e7-6759-46a5-a9da-5b307c1e991e,S 574,119,companion
6d43ea5d-a66a-4c81-89db-ce025efff3e1,ocd-bill/2da12c1d-58aa-4e6c-995e-0e503bb30b02,ocd-bill/eaf6085d-0750-42a4-801a-9450439d86d4,S 87,119,companion
ea54a8ce-219b-4d63-a05a-2564d3d0dec0,ocd-bill/8893f968-536d-4650-b275-b98ccb0043ac,ocd-bill/ed8110c7-7619-4de4-a132-7a3f1cca2e04,HR 1248,119,companion
f536903d-9088-4f10-9653-4a4057c6dd4b,ocd-bill/5ce4b529-b032-48f6-a3bc-6cc53855ed12,ocd-bill/cf996f6b-519e-4601-88b0-e90e3dce1177,S 302,119,companion
b05220f4-5dd7-4c81-a272-683680e6cf46,ocd-bill/5ff07348-8680-4416-9aa4-49ff45e310d6,ocd-bill/ff992cbd-4634-44dc-8421-adf691340215,S 210,119,companion
de8e56e9-3fcc-49c3-ac13-2a8cb0f28a0a,ocd-bill/ed8110c7-7619-4de4-a132-7a3f1cca2e04,ocd-bill/8893f968-536d-4650-b275-b98ccb0043ac,S 540,119,companion
2771b9dd-7972-4078-99fa-0779067da12e,ocd-bill/676d10e2-d6a9-4595-9ec6-2eeda5d439f7,ocd-bill/85ede9c8-02a1-4540-a490-a8d6f281a252,HR 295,119,companion
4cce4fda-65f5-4b0b-94a1-b130d047021e,ocd-bill/bb5c1147-2d77-4447-9a2f-de4c04bb33ee,ocd-bill/d8264b3e-516e-455c-9ee6-c87e5da27c16,HR 479,119,companion
4bce07c8-1934-461b-a928-cdaf19e28890,ocd-bill/4ee248e7-6759-46a5-a9da-5b307c1e991e,ocd-bill/50e6a071-31b7-4672-99a8-97bfd7508269,HR 1376,119,companion
72c2fa2f-67b5-482f-9c13-fa2bff4f7635,ocd-bill/32a3aeef-fa14-4b40-ae12-92a8edcb805e,ocd-bill/544896f0-b92e-4653-a3ae-67dc6c55b64a,S 605,119,companion
75401f5f-efc7-40bc-bcf5-f147e0c73e20,ocd-bill/1b7c11ee-dd5f-4686-a658-e9b60e96f983,ocd-bill/9ecb2b3d-2e19-4a78-895e-8e521e55e112,S 649,119,companion
86cdc24c-47f8-4e15-8e11-fbad38620215,ocd-bill/3bf51837-01ef-4062-85fb-1ab2bc4d0abf,ocd-bill/8728be14-f7b1-4aac-9096-ccc7700e627b,HR 680,119,companion
e55a1282-9154-401c-813f-9b6393720355,ocd-bill/544896f0-b92e-4653-a3ae-67dc6c55b64a,ocd-bill/32a3aeef-fa14-4b40-ae12-92a8edcb805e,HR 1404,119,companion
04bd3e68-79ba-447d-90c6-c5c53d848ede,ocd-bill/54ecf643-3cdd-475c-ba15-a55eeba6d32d,ocd-bill/694d0927-3166-42c1-95cb-70ea67d65c86,S 506,119,companion
9bc55a7e-a7af-42d3-ba09-cbebabeb86e2,ocd-bill/9ecb2b3d-2e19-4a78-895e-8e521e55e112,ocd-bill/1b7c11ee-dd5f-4686-a658-e9b60e96f983,HR 1423,119,companion
9abdda5c-b9a4-4c6d-87e8-cc782dc9cdcf,ocd-bill/906c58e1-f1d7-4607-ad54-d67503183f6d,ocd-bill/8865ccd5-09f1-4405-90a2-fdbad26f042c,S 718,119,companion
8af66cce-2259-41b7-9bf2-450d4d6bda87,ocd-bill/8728be14-f7b1-4aac-9096-ccc7700e627b,ocd-bill/3bf51837-01ef-4062-85fb-1ab2bc4d0abf,S 611,119,companion
2f922783-d71c-4532-b6cf-162096bead4e,ocd-bill/cf996f6b-519e-4601-88b0-e90e3dce1177,ocd-bill/5ce4b529-b032-48f6-a3bc-6cc53855ed12,HR 762,119,companion
cf01bce0-035d-4773-b1f3-3a48bcc6db54,ocd-bill/8865ccd5-09f1-4405-90a2-fdbad26f042c,ocd-bill/906c58e1-f1d7-4607-ad54-d67503183f6d,HR 1556,119,companion
283f4668-f86b-495e-b711-cc057717534e,ocd-bill/a2bfe2f6-3bae-4401-93a6-491923c3df1d,ocd-bill/af6b3619-877b-4893-bd83-54a5f6711c6a,S 720,119,companion
2558fb7b-e642-441b-b65c-919ac73eb030,ocd-bill/06eebc43-2b57-496d-a924-7b9d428e6c4e,ocd-bill/85eb9e75-5b59-4f6d-b19f-7228d6f8f35e,HR 1410,119,companion
967e2793-8b57-4c4f-8e66-4a3c0910c9e8,ocd-bill/8211d0c1-acad-4604-85e9-ece9c2e7a34f,ocd-bill/8c6c1a55-85db-4bb2-b2dd-526b22812c04,S 575,119,companion
7b6d5a5c-ab0e-4cef-a826-343eed52901e,ocd-bill/50caa6df-573d-4d60-b2d8-0be8b5b7a6a4,ocd-bill/bd9fc5f2-8dd9-4c92-a491-460c6ffdb8a6,S 694,119,companion
67f7509e-2dc3-451a-8a25-6344a048e4ce,ocd-bill/80af9eb3-abad-4c12-b6eb-49fc67b89d5f,ocd-bill/e2162bdb-65ba-4471-9bd0-4dd66ab7a553,S 780,119,companion
b009edcb-38a8-41ba-828c-6e5ef16f2a8a,ocd-bill/816c6d80-201d-4303-802e-48665cbb432d,ocd-bill/038be2b6-4ce7-4575-9929-d1370cd9a17f,HR 1739,119,companion
ede39c72-2ca8-44bf-a05f-f0f02d91edc5,ocd-bill/a137de95-e528-4da3-9689-57c79d3e8961,ocd-bill/559b86ae-683e-4c91-aced-6e021df1fcc9,HR 1638,119,companion
74ff74c4-2ec9-46b8-a1d5-36f4d8020e53,ocd-bill/e2162bdb-65ba-4471-9bd0-4dd66ab7a553,ocd-bill/80af9eb3-abad-4c12-b6eb-49fc67b89d5f,HR 1658,119,companion
5b669742-221d-48ef-afe0-96f498b1328a,ocd-bill/af6b3619-877b-4893-bd83-54a5f6711c6a,ocd-bill/a2bfe2f6-3bae-4401-93a6-491923c3df1d,HR 1553,119,companion
b9b1e429-09c5-4d58-89e8-16d123443074,ocd-bill/d9e022e3-c231-4bfd-9ec7-ae6649b6dddc,ocd-bill/9f6bf883-e810-4ca8-8e86-2ec1ae57bace,S 750,119,companion
3290181e-36b3-4654-9e8a-995d791740ff,ocd-bill/36e1d2df-4c42-4656-920d-b05e979cc6dd,ocd-bill/137a296c-e741-463a-b0eb-d6af2443982e,HR 1131,119,companion
1ae5cd88-1a3b-426d-809f-1fec26ab03fd,ocd-bill/d4846074-8b10-4959-a2f2-dde5b11ffbb0,ocd-bill/4aaa4533-fa76-461b-9102-bf8b066a21d1,HR 1530,119,companion
ecb29287-04f5-49e7-9e97-4cf2825290c4,ocd-bill/c048358f-1b14-4a63-bb81-39528aa953e5,ocd-bill/3b615c08-962d-4c4e-99d3-eb7b3e6c43c0,HR 1783,119,companion
2132fce6-8d03-4924-a8ed-cc89882b4d20,ocd-bill/80fc395a-f355-4e15-a52b-ce033c85ff68,ocd-bill/b8668ef5-dd6f-4aba-b5ff-7f4788396b4f,S 618,119,companion
8d3e3c61-9a2c-4489-bf3f-e5527bccb61b,ocd-bill/8c6c1a55-85db-4bb2-b2dd-526b22812c04,ocd-bill/8211d0c1-acad-4604-85e9-ece9c2e7a34f,S 717,119,companion
3b1363f6-e0ed-45ea-900e-a9a3d682408b,ocd-bill/f6d6f87a-d45c-4207-aa95-dd1a894853d8,ocd-bill/32cfea64-a45e-4c6e-a8cd-8dd47c0739b3,S 779,119,companion
07ef5b50-d87f-4560-9c9f-169865c557e8,ocd-bill/bc4d245e-13bd-4049-9461-61a8a1c285bb,ocd-bill/3f74a712-1a85-48ad-a306-fc75c3fdee5a,S 703,119,companion
b32c0b23-b1ce-4a0f-a946-1d652ba2742b,ocd-bill/038be2b6-4ce7-4575-9929-d1370cd9a17f,ocd-bill/816c6d80-201d-4303-802e-48665cbb432d,S 801,119,companion
60038306-17d5-43d2-9540-95db33e6f4a6,ocd-bill/b8668ef5-dd6f-4aba-b5ff-7f4788396b4f,ocd-bill/80fc395a-f355-4e15-a52b-ce033c85ff68,HR 1438,119,companion
3f7f1fcb-4448-44cf-adc9-2154e0fabe8f,ocd-bill/ad37da10-374e-4b4e-8f47-d8ebfe5783f1,ocd-bill/f4829a9f-a1b6-47d5-bbf8-63b246bead07,S 709,119,companion
901bb0ae-9735-47bc-a40e-ce1aeed704a5,ocd-bill/137a296c-e741-463a-b0eb-d6af2443982e,ocd-bill/36e1d2df-4c42-4656-920d-b05e979cc6dd,S 469,119,companion
3b406c61-4966-44e9-8c1b-8796b204e026,ocd-bill/559b86ae-683e-4c91-aced-6e021df1fcc9,ocd-bill/a137de95-e528-4da3-9689-57c79d3e8961,S 751,119,companion
e07559d4-137b-4b31-8c26-2158a03ce2f6,ocd-bill/3b615c08-962d-4c4e-99d3-eb7b3e6c43c0,ocd-bill/c048358f-1b14-4a63-bb81-39528aa953e5,S 531,119,companion
293be04f-7369-467a-aa3c-079e7b6decee,ocd-bill/3f046e08-0650-40f9-a269-084a870b7535,ocd-bill/fc27f970-7078-4d10-83ff-0314a7b1fa67,HR 1262,119,companion
bcc4952b-6d80-4b42-94b4-74463a859da7,ocd-bill/3f046e08-0650-40f9-a269-084a870b7535,ocd-bill/fa43a245-0d18-497e-8cfd-a9bdf4a0e9d5,S 891,119,companion
8c435ef6-6ede-4409-a5dd-aefcdf1f706b,ocd-bill/8985a391-8140-4b0d-991e-689b2897b151,ocd-bill/66ec09eb-c236-4c3d-8e6a-85545946625b,HR 1626,119,companion
67895a5f-ecf6-486b-8392-3f87cafafd76,ocd-bill/9f6bf883-e810-4ca8-8e86-2ec1ae57bace,ocd-bill/d9e022e3-c231-4bfd-9ec7-ae6649b6dddc,HR 1683,119,companion
9d8177bb-064f-41b1-a853-2ff143ae0962,ocd-bill/f4829a9f-a1b6-47d5-bbf8-63b246bead07,ocd-bill/ad37da10-374e-4b4e-8f47-d8ebfe5783f1,HR 1585,119,companion
bc42478d-24dd-4b52-8a02-4d051e4ff46f,ocd-bill/3f74a712-1a85-48ad-a306-fc75c3fdee5a,ocd-bill/bc4d245e-13bd-4049-9461-61a8a1c285bb,HR 1569,119,companion
87480ef5-0a57-4199-a53f-51ff3f259669,ocd-bill/4aaa4533-fa76-461b-9102-bf8b066a21d1,ocd-bill/d4846074-8b10-4959-a2f2-dde5b11ffbb0,S 706,119,companion
601a35ce-d111-4f22-8c62-ad266142a352,ocd-bill/32cfea64-a45e-4c6e-a8cd-8dd47c0739b3,ocd-bill/f6d6f87a-d45c-4207-aa95-dd1a894853d8,HR 1735,119,companion
69a243d1-2ff3-4698-9309-2691d6ee940a,ocd-bill/bd9fc5f2-8dd9-4c92-a491-460c6ffdb8a6,ocd-bill/50caa6df-573d-4d60-b2d8-0be8b5b7a6a4,HR 1476,119,companion
b8eb3a07-1e36-4ff6-bcf4-1f54f0908837,ocd-bill/66ec09eb-c236-4c3d-8e6a-85545946625b,ocd-bill/8985a391-8140-4b0d-991e-689b2897b151,S 734,119,companion
7f489e7c-b20f-49b0-8ad9-373b28c0b6ae,ocd-bill/5537d54e-6ce1-436e-8cc4-a30bc2cec65c,ocd-bill/fe8667c0-20c2-4824-be87-694c2921aa0e,HR 1574,119,companion
2780427f-b67e-4b38-b70c-c17fc7650685,ocd-bill/68e5c11a-f4af-41ac-9a14-134384c11596,ocd-bill/c0a64dcc-a1b0-4c05-b4ae-e9511df478aa,HR 1318,119,companion
54632f46-e01c-4bb8-a8b7-bed3853aca06,ocd-bill/ba46bbea-b563-4d1a-aa92-fc5aebbb886f,ocd-bill/054575f5-0dcb-4566-bb82-2751db73badf,HR 1433,119,companion
5070dacf-2319-49c9-b5ec-9d1fbdc395f3,ocd-bill/054575f5-0dcb-4566-bb82-2751db73badf,ocd-bill/ba46bbea-b563-4d1a-aa92-fc5aebbb886f,S 760,119,companion
2cb0a199-1ca3-4091-b461-17ed9b5072e8,ocd-bill/d115b22b-0d6e-4ce6-81de-eff77ba97fdd,ocd-bill/f9cd7b04-c934-46db-a414-3d280be8b770,HR 1796,119,companion
953bc023-6343-43f7-96d5-2ec7ccdec2e8,ocd-bill/d115b22b-0d6e-4ce6-81de-eff77ba97fdd,ocd-bill/fa43a245-0d18-497e-8cfd-a9bdf4a0e9d5,S 891,119,companion
c285709a-67aa-422d-a4de-1751e7875720,ocd-bill/1cba70a2-9c0d-45e7-a60c-233cec697cd9,ocd-bill/6004d4a0-a6da-4815-858b-e19f41936785,HR 1715,119,companion
7de3dcee-099e-4c1f-9979-e35ac564177a,ocd-bill/85eb9e75-5b59-4f6d-b19f-7228d6f8f35e,ocd-bill/06eebc43-2b57-496d-a924-7b9d428e6c4e,S 739,119,companion
00ca8fa3-9584-4003-b33b-bcfb149f5cb6,ocd-bill/6004d4a0-a6da-4815-858b-e19f41936785,ocd-bill/1cba70a2-9c0d-45e7-a60c-233cec697cd9,S 786,119,companion
699a79bf-4509-4694-9c17-921e433075a6,ocd-bill/c0a64dcc-a1b0-4c05-b4ae-e9511df478aa,ocd-bill/68e5c11a-f4af-41ac-9a14-134384c11596,S 769,119,companion
ea67f50a-fa95-4b5a-a4d9-fe4b7d4055c5,ocd-bill/f9cd7b04-c934-46db-a414-3d280be8b770,ocd-bill/d115b22b-0d6e-4ce6-81de-eff77ba97fdd,S 735,119,companion
29870e87-7333-42c4-885c-4e37f898ed8d,ocd-bill/f9cd7b04-c934-46db-a414-3d280be8b770,ocd-bill/fa43a245-0d18-497e-8cfd-a9bdf4a0e9d5,S 891,119,companion
b32e1e64-b0a9-4d94-bb49-fa0ebd666e74,ocd-bill/fe8667c0-20c2-4824-be87-694c2921aa0e,ocd-bill/5537d54e-6ce1-436e-8cc4-a30bc2cec65c,S 708,119,companion
6cedc619-d504-44c5-8a27-3995902855fe,ocd-bill/6377fed0-0aae-41e7-8146-44d28d9fc87d,ocd-bill/fa43a245-0d18-497e-8cfd-a9bdf4a0e9d5,S 891,119,companion
6ec420f4-f599-49de-88a9-70a41ad7c260,ocd-bill/b33fff8c-cbf1-4fd2-b6cb-1acde3363755,ocd-bill/6ae83098-cb5e-4654-a1a8-b286a3a550b3,HR 1661,119,companion
1227d4fe-a254-482d-a034-c8d0d01bebdd,ocd-bill/8fbd3dca-79db-4219-8adb-3269a8ae3e53,ocd-bill/6d31d8da-1981-461f-a22a-53521fb3e096,S 746,119,companion
a9dc8b57-8d1a-4e03-bb4c-e5f7319f32ff,ocd-bill/1d7687be-4444-4a13-9479-3b23ac2deff0,ocd-bill/f57269ab-bc5e-4729-a459-4b99cb5182f3,S 745,119,companion
f34c2aa3-17a1-4007-a59b-f155159e20f8,ocd-bill/6d31d8da-1981-461f-a22a-53521fb3e096,ocd-bill/8fbd3dca-79db-4219-8adb-3269a8ae3e53,HR 1595,119,companion
